Date,Meter Type,MeterSizeDesc4
8/10/2010,Water, 5/8   3/4
8/10/2010,Water, 5/8   3/4
8/11/2010,Water, 5/8   3/4
8/11/2010,Water, 5/8   3/4
8/11/2010,Water, 5/8   3/4
8/11/2010,Water, 5/8   3/4
8/11/2010,Water, 5/8   3/4
8/11/2010,Water, 5/8   3/4
8/11/2010,Water, 5/8   3/4
8/11/2010,Water, 5/8   3/4
8/11/2010,Reuse, 5/8   3/4
8/11/2010,Water, 5/8   3/4
8/11/2010,Water, 5/8   3/4
8/11/2010,Water, 5/8   3/4
8/12/2010,Water, 5/8   3/4
8/12/2010,Water, 5/8   3/4
8/12/2010,Reuse, 5/8   3/4
8/12/2010,Reuse, 5/8   3/4
8/12/2010,Water, 5/8   3/4
8/13/2010,Water, 5/8   3/4
8/13/2010,Water, 5/8   3/4
8/13/2010,Water, 5/8   3/4
8/16/2010,Water, 5/8   3/4
8/16/2010,Water, 5/8   3/4
8/16/2010,Water, 5/8   3/4
8/16/2010,Reuse, 5/8   3/4
8/16/2010,Water, 5/8   3/4
8/16/2010,Water, 5/8   3/4
8/16/2010,Water, 5/8   3/4
8/16/2010,Water, 5/8   3/4
8/17/2010,Water, 5/8   3/4
8/17/2010,Reuse, 5/8   3/4
8/17/2010,Reuse, 5/8   3/4
8/17/2010,Reuse, 5/8   3/4
8/17/2010,Water, 5/8   3/4
8/17/2010,Water, 5/8   3/4
8/18/2010,Water, 5/8   3/4
8/18/2010,Water, 5/8   3/4
8/18/2010,Water, 5/8   3/4
8/19/2010,Water, 5/8   3/4
8/24/2010,Water, 5/8   3/4
8/24/2010,Water, 5/8   3/4
8/24/2010,Water, 5/8   3/4
8/24/2010,Water, 5/8   3/4
8/24/2010,Water, 5/8   3/4
8/24/2010,Water, 5/8   3/4
8/25/2010,Water, 5/8   3/4
8/25/2010,Water, 5/8   3/4
8/25/2010,Water, 5/8   3/4
8/25/2010,Water, 5/8   3/4
8/25/2010,Water, 5/8   3/4
8/25/2010,Water, 5/8   3/4
8/25/2010,Water, 5/8   3/4
8/25/2010,Water,1
8/25/2010,Water,1.5
8/26/2010,Water, 5/8   3/4
8/26/2010,Water, 5/8   3/4
8/26/2010,Water, 5/8   3/4
8/26/2010,Water, 5/8   3/4
8/30/2010,Water, 5/8   3/4
8/30/2010,Water, 5/8   3/4
8/30/2010,Water, 5/8   3/4
8/30/2010,Water, 5/8   3/4
8/30/2010,Water, 5/8   3/4
8/31/2010,Water, 5/8   3/4
8/31/2010,Water, 5/8   3/4
8/31/2010,Water, 5/8   3/4
8/31/2010,Water, 5/8   3/4
8/31/2010,Water, 5/8   3/4
9/1/2010,Water, 5/8   3/4
9/1/2010,Water, 5/8   3/4
9/1/2010,Water, 5/8   3/4
9/1/2010,Water, 5/8   3/4
9/1/2010,Water, 5/8   3/4
9/1/2010,Water, 5/8   3/4
9/2/2010,Water, 5/8   3/4
9/2/2010,Water, 5/8   3/4
9/2/2010,Water, 5/8   3/4
9/2/2010,Water, 5/8   3/4
9/2/2010,Water, 5/8   3/4
9/3/2010,Water, 5/8   3/4
9/3/2010,Water, 5/8   3/4
9/3/2010,Water, 5/8   3/4
9/3/2010,Water, 5/8   3/4
9/3/2010,Water, 5/8   3/4
9/7/2010,Water, 5/8   3/4
9/7/2010,Water, 5/8   3/4
9/7/2010,Water, 5/8   3/4
9/8/2010,Reuse, 5/8   3/4
9/8/2010,Water, 5/8   3/4
9/9/2010,Water, 5/8   3/4
9/10/2010,Water, 5/8   3/4
9/10/2010,Water, 5/8   3/4
9/10/2010,Water, 5/8   3/4
9/10/2010,Water, 5/8   3/4
9/10/2010,Water, 5/8   3/4
9/10/2010,Water, 5/8   3/4
9/10/2010,Water, 5/8   3/4
9/10/2010,Water,1
9/10/2010,Water, 5/8   3/4
9/10/2010,Reuse, 5/8   3/4
9/13/2010,Water, 5/8   3/4
9/13/2010,Water, 5/8   3/4
9/13/2010,Water, 5/8   3/4
9/13/2010,Water, 5/8   3/4
9/13/2010,Water, 5/8   3/4
9/13/2010,Water, 5/8   3/4
9/14/2010,Water, 5/8   3/4
9/15/2010,Water, 5/8   3/4
9/15/2010,Water, 5/8   3/4
9/15/2010,Water, 5/8   3/4
9/16/2010,Water, 5/8   3/4
9/16/2010,Water, 5/8   3/4
9/17/2010,Water, 5/8   3/4
9/22/2010,Water, 5/8   3/4
9/23/2010,Water,1.5
9/29/2010,Water,2
9/29/2010,Water,2
9/30/2010,Water, 5/8   3/4
9/30/2010,Water, 5/8   3/4
9/30/2010,Water, 5/8   3/4
9/30/2010,Water, 5/8   3/4
9/30/2010,Water, 5/8   3/4
9/30/2010,Water, 5/8   3/4
9/30/2010,Water, 5/8   3/4
10/1/2010,Water, 5/8   3/4
10/1/2010,Water, 5/8   3/4
10/1/2010,Water,1.5
10/1/2010,Water, 5/8   3/4
10/1/2010,Reuse, 5/8   3/4
10/1/2010,Water, 5/8   3/4
10/1/2010,Water, 5/8   3/4
10/1/2010,Water, 5/8   3/4
10/4/2010,Water, 5/8   3/4
10/4/2010,Water, 5/8   3/4
10/5/2010,Water, 5/8   3/4
10/5/2010,Water, 5/8   3/4
10/5/2010,Water, 5/8   3/4
10/5/2010,Water, 5/8   3/4
10/5/2010,Water, 5/8   3/4
10/5/2010,Water, 5/8   3/4
10/6/2010,Water, 5/8   3/4
10/6/2010,Reuse, 5/8   3/4
10/7/2010,Reuse, 5/8   3/4
10/7/2010,Water, 5/8   3/4
10/7/2010,Water, 5/8   3/4
10/7/2010,Water, 5/8   3/4
10/7/2010,Water, 5/8   3/4
10/7/2010,Water, 5/8   3/4
10/8/2010,Water, 5/8   3/4
10/8/2010,Water, 5/8   3/4
10/8/2010,Water, 5/8   3/4
10/8/2010,Water, 5/8   3/4
10/8/2010,Water, 5/8   3/4
10/8/2010,Water, 5/8   3/4
10/11/2010,Water, 5/8   3/4
10/11/2010,Water, 5/8   3/4
10/11/2010,Water, 5/8   3/4
10/11/2010,Water, 5/8   3/4
10/11/2010,Water, 5/8   3/4
10/11/2010,Water, 5/8   3/4
10/11/2010,Water, 5/8   3/4
10/12/2010,Water, 5/8   3/4
10/12/2010,Water, 5/8   3/4
10/12/2010,Water, 5/8   3/4
10/12/2010,Water, 5/8   3/4
10/12/2010,Water, 5/8   3/4
10/12/2010,Water, 5/8   3/4
10/12/2010,Water, 5/8   3/4
10/12/2010,Water, 5/8   3/4
10/13/2010,Water, 5/8   3/4
10/13/2010,Water, 5/8   3/4
10/13/2010,Water, 5/8   3/4
10/13/2010,Water, 5/8   3/4
10/13/2010,Water, 5/8   3/4
10/14/2010,Water, 5/8   3/4
10/14/2010,Water, 5/8   3/4
10/14/2010,Water, 5/8   3/4
10/14/2010,Water, 5/8   3/4
10/15/2010,Water, 5/8   3/4
10/15/2010,Water, 5/8   3/4
10/15/2010,Water, 5/8   3/4
10/15/2010,Water, 5/8   3/4
10/15/2010,Water, 5/8   3/4
10/15/2010,Water, 5/8   3/4
10/18/2010,Water, 5/8   3/4
10/18/2010,Water, 5/8   3/4
10/18/2010,Water, 5/8   3/4
10/19/2010,Water, 5/8   3/4
10/19/2010,Water, 5/8   3/4
10/19/2010,Water, 5/8   3/4
10/19/2010,Water, 5/8   3/4
10/19/2010,Water, 5/8   3/4
10/19/2010,Water, 5/8   3/4
10/19/2010,Water, 5/8   3/4
10/19/2010,Water, 5/8   3/4
10/20/2010,Water, 5/8   3/4
10/20/2010,Water, 5/8   3/4
10/20/2010,Water, 5/8   3/4
10/20/2010,Water, 5/8   3/4
10/20/2010,Water, 5/8   3/4
10/20/2010,Water, 5/8   3/4
10/21/2010,Reuse,1.5
10/21/2010,Water, 5/8   3/4
10/21/2010,Water, 5/8   3/4
10/21/2010,Water, 5/8   3/4
10/21/2010,Water, 5/8   3/4
10/21/2010,Water, 5/8   3/4
10/22/2010,Water, 5/8   3/4
10/22/2010,Water, 5/8   3/4
10/22/2010,Water, 5/8   3/4
10/25/2010,Water, 5/8   3/4
10/25/2010,Water, 5/8   3/4
10/25/2010,Water, 5/8   3/4
10/25/2010,Water, 5/8   3/4
10/25/2010,Water, 5/8   3/4
10/25/2010,Water, 5/8   3/4
10/25/2010,Water, 5/8   3/4
10/26/2010,Water, 5/8   3/4
10/26/2010,Reuse, 5/8   3/4
10/26/2010,Water, 5/8   3/4
10/26/2010,Water, 5/8   3/4
10/26/2010,Water, 5/8   3/4
10/26/2010,Water, 5/8   3/4
10/27/2010,Water, 5/8   3/4
10/27/2010,Water, 5/8   3/4
10/27/2010,Water, 5/8   3/4
10/27/2010,Water, 5/8   3/4
10/28/2010,Water,2
10/29/2010,Water, 5/8   3/4
11/1/2010,Water, 5/8   3/4
11/1/2010,Water, 5/8   3/4
11/1/2010,Water, 5/8   3/4
11/1/2010,Water, 5/8   3/4
11/1/2010,Water, 5/8   3/4
11/1/2010,Water, 5/8   3/4
11/1/2010,Water, 5/8   3/4
11/1/2010,Water, 5/8   3/4
11/1/2010,Reuse, 5/8   3/4
11/1/2010,Water, 5/8   3/4
11/1/2010,Water, 5/8   3/4
11/1/2010,Water,1.5
11/1/2010,Water,2
11/2/2010,Water, 5/8   3/4
11/2/2010,Water, 5/8   3/4
11/2/2010,Water, 5/8   3/4
11/2/2010,Water, 5/8   3/4
11/2/2010,Water, 5/8   3/4
11/5/2010,Water, 5/8   3/4
11/5/2010,Water, 5/8   3/4
11/8/2010,Water, 5/8   3/4
11/8/2010,Water, 5/8   3/4
11/9/2010,Water, 5/8   3/4
11/15/2010,Reuse, 5/8   3/4
11/15/2010,Water, 5/8   3/4
11/15/2010,Water, 5/8   3/4
11/15/2010,Water, 5/8   3/4
11/16/2010,Water, 5/8   3/4
11/16/2010,Water, 5/8   3/4
11/16/2010,Water, 5/8   3/4
11/16/2010,Water, 5/8   3/4
11/16/2010,Water, 5/8   3/4
11/16/2010,Water, 5/8   3/4
11/16/2010,Water, 5/8   3/4
11/16/2010,Water, 5/8   3/4
11/17/2010,Water, 5/8   3/4
11/17/2010,Water, 5/8   3/4
11/17/2010,Water, 5/8   3/4
11/24/2010,Water, 5/8   3/4
11/24/2010,Water, 5/8   3/4
12/1/2010,Water, 5/8   3/4
12/1/2010,Water, 5/8   3/4
12/1/2010,Water, 5/8   3/4
12/1/2010,Water, 5/8   3/4
12/1/2010,Water, 5/8   3/4
12/1/2010,Water, 5/8   3/4
12/2/2010,Reuse, 5/8   3/4
12/2/2010,Water, 5/8   3/4
12/2/2010,Water, 5/8   3/4
12/2/2010,Water, 5/8   3/4
12/2/2010,Water, 5/8   3/4
12/2/2010,Water, 5/8   3/4
12/2/2010,Water, 5/8   3/4
12/2/2010,Reuse, 5/8   3/4
12/2/2010,Water, 5/8   3/4
12/3/2010,Water, 5/8   3/4
12/3/2010,Water, 5/8   3/4
12/6/2010,Water, 5/8   3/4
12/6/2010,Water, 5/8   3/4
12/6/2010,Water, 5/8   3/4
12/6/2010,Water, 5/8   3/4
12/6/2010,Water, 5/8   3/4
12/6/2010,Water, 5/8   3/4
12/6/2010,Water, 5/8   3/4
12/6/2010,Water, 5/8   3/4
12/6/2010,Water, 5/8   3/4
12/6/2010,Water, 5/8   3/4
12/8/2010,Water, 5/8   3/4
12/8/2010,Water, 5/8   3/4
12/8/2010,Water, 5/8   3/4
12/8/2010,Water, 5/8   3/4
12/8/2010,Water, 5/8   3/4
12/9/2010,Water, 5/8   3/4
12/9/2010,Water, 5/8   3/4
12/9/2010,Water, 5/8   3/4
12/9/2010,Water, 5/8   3/4
12/9/2010,Water,1.5
12/9/2010,Water, 5/8   3/4
12/9/2010,Water, 5/8   3/4
12/9/2010,Water, 5/8   3/4
12/10/2010,Water, 5/8   3/4
12/10/2010,Water, 5/8   3/4
12/10/2010,Water, 5/8   3/4
12/10/2010,Water, 5/8   3/4
12/13/2010,Water, 5/8   3/4
12/13/2010,Water, 5/8   3/4
12/13/2010,Water, 5/8   3/4
12/13/2010,Water, 5/8   3/4
12/13/2010,Water, 5/8   3/4
12/14/2010,Reuse, 5/8   3/4
12/14/2010,Water, 5/8   3/4
12/14/2010,Reuse, 5/8   3/4
12/14/2010,Reuse, 5/8   3/4
12/14/2010,Water, 5/8   3/4
12/14/2010,Water, 5/8   3/4
12/14/2010,Water, 5/8   3/4
12/14/2010,Water, 5/8   3/4
12/15/2010,Water, 5/8   3/4
12/15/2010,Water, 5/8   3/4
12/15/2010,Water, 5/8   3/4
12/15/2010,Water, 5/8   3/4
12/17/2010,Reuse, 5/8   3/4
12/17/2010,Reuse, 5/8   3/4
12/17/2010,Water, 5/8   3/4
12/17/2010,Water, 5/8   3/4
12/17/2010,Water, 5/8   3/4
12/17/2010,Water, 5/8   3/4
12/17/2010,Water, 5/8   3/4
12/20/2010,Water, 5/8   3/4
12/20/2010,Water, 5/8   3/4
12/20/2010,Water, 5/8   3/4
12/20/2010,Water, 5/8   3/4
12/20/2010,Water, 5/8   3/4
12/20/2010,Water, 5/8   3/4
12/21/2010,Water, 5/8   3/4
12/21/2010,Water, 5/8   3/4
12/21/2010,Water, 5/8   3/4
12/21/2010,Water, 5/8   3/4
12/21/2010,Water, 5/8   3/4
12/22/2010,Water, 5/8   3/4
12/22/2010,Water, 5/8   3/4
12/27/2010,Water, 5/8   3/4
12/28/2010,Water,1
12/28/2010,Water, 5/8   3/4
12/28/2010,Water, 5/8   3/4
12/28/2010,Water, 5/8   3/4
12/28/2010,Water, 5/8   3/4
12/28/2010,Water, 5/8   3/4
12/29/2010,Water, 5/8   3/4
12/29/2010,Water, 5/8   3/4
12/29/2010,Water, 5/8   3/4
12/29/2010,Water, 5/8   3/4
12/29/2010,Water,1.5
1/1/2011,Water, 5/8   3/4
1/3/2011,Reuse, 5/8   3/4
1/4/2011,Water, 5/8   3/4
1/4/2011,Water, 5/8   3/4
1/4/2011,Water, 5/8   3/4
1/4/2011,Water, 5/8   3/4
1/4/2011,Water, 5/8   3/4
1/4/2011,Water, 5/8   3/4
1/4/2011,Water, 5/8   3/4
1/4/2011,Water, 5/8   3/4
1/5/2011,Water, 5/8   3/4
1/6/2011,Reuse, 5/8   3/4
1/6/2011,Water, 5/8   3/4
1/6/2011,Water, 5/8   3/4
1/6/2011,Water, 5/8   3/4
1/10/2011,Water, 5/8   3/4
1/10/2011,Water, 5/8   3/4
1/10/2011,Water, 5/8   3/4
1/11/2011,Water, 5/8   3/4
1/11/2011,Water, 5/8   3/4
1/11/2011,Water, 5/8   3/4
1/11/2011,Water, 5/8   3/4
1/11/2011,Water, 5/8   3/4
1/11/2011,Water, 5/8   3/4
1/11/2011,Reuse, 5/8   3/4
1/11/2011,Water, 5/8   3/4
1/11/2011,Water,1
1/13/2011,Water, 5/8   3/4
1/13/2011,Water, 5/8   3/4
1/13/2011,Water, 5/8   3/4
1/14/2011,Water,2
1/18/2011,Water, 5/8   3/4
1/18/2011,Water, 5/8   3/4
1/18/2011,Water, 5/8   3/4
1/19/2011,Water, 5/8   3/4
1/19/2011,Water, 5/8   3/4
1/19/2011,Water, 5/8   3/4
1/19/2011,Water, 5/8   3/4
1/19/2011,Water, 5/8   3/4
1/19/2011,Water, 5/8   3/4
1/19/2011,Water, 5/8   3/4
1/19/2011,Water, 5/8   3/4
1/20/2011,Water, 5/8   3/4
1/20/2011,Water, 5/8   3/4
1/20/2011,Water, 5/8   3/4
1/21/2011,Water, 5/8   3/4
1/24/2011,Water, 5/8   3/4
1/24/2011,Water, 5/8   3/4
1/24/2011,Water, 5/8   3/4
1/24/2011,Water, 5/8   3/4
1/24/2011,Water, 5/8   3/4
1/24/2011,Water, 5/8   3/4
1/24/2011,Water, 5/8   3/4
1/24/2011,Water, 5/8   3/4
1/24/2011,Water, 5/8   3/4
1/24/2011,Reuse, 5/8   3/4
1/25/2011,Water, 5/8   3/4
1/25/2011,Water, 5/8   3/4
1/25/2011,Water, 5/8   3/4
1/25/2011,Water, 5/8   3/4
1/25/2011,Water, 5/8   3/4
1/25/2011,Water, 5/8   3/4
1/25/2011,Water, 5/8   3/4
1/25/2011,Water, 5/8   3/4
1/26/2011,Water, 5/8   3/4
1/26/2011,Water, 5/8   3/4
1/26/2011,Water, 5/8   3/4
1/26/2011,Water, 5/8   3/4
1/26/2011,Reuse, 5/8   3/4
1/26/2011,Water, 5/8   3/4
1/26/2011,Water, 5/8   3/4
1/26/2011,Water, 5/8   3/4
1/26/2011,Water, 5/8   3/4
1/27/2011,Water, 5/8   3/4
1/27/2011,Water, 5/8   3/4
1/27/2011,Water, 5/8   3/4
1/28/2011,Reuse, 5/8   3/4
1/28/2011,Water, 5/8   3/4
1/31/2011,Water, 5/8   3/4
1/31/2011,Water, 5/8   3/4
1/31/2011,Water, 5/8   3/4
2/1/2011,Water, 5/8   3/4
2/1/2011,Water, 5/8   3/4
2/1/2011,Water, 5/8   3/4
2/1/2011,Water, 5/8   3/4
2/1/2011,Water,1.5
2/2/2011,Water, 5/8   3/4
2/2/2011,Water, 5/8   3/4
2/2/2011,Water, 5/8   3/4
2/2/2011,Water, 5/8   3/4
2/2/2011,Water, 5/8   3/4
2/3/2011,Water, 5/8   3/4
2/4/2011,Water, 5/8   3/4
2/4/2011,Water, 5/8   3/4
2/4/2011,Water, 5/8   3/4
2/4/2011,Water, 5/8   3/4
2/4/2011,Water, 5/8   3/4
2/4/2011,Water, 5/8   3/4
2/7/2011,Water, 5/8   3/4
2/7/2011,Water, 5/8   3/4
2/7/2011,Water, 5/8   3/4
2/7/2011,Water, 5/8   3/4
2/7/2011,Water, 5/8   3/4
2/7/2011,Water, 5/8   3/4
2/8/2011,Water, 5/8   3/4
2/8/2011,Water, 5/8   3/4
2/8/2011,Water, 5/8   3/4
2/10/2011,Water, 5/8   3/4
2/10/2011,Water, 5/8   3/4
2/10/2011,Water, 5/8   3/4
2/15/2011,Reuse, 5/8   3/4
2/16/2011,Water, 5/8   3/4
2/16/2011,Water, 5/8   3/4
2/16/2011,Water, 5/8   3/4
2/16/2011,Water, 5/8   3/4
2/17/2011,Water, 5/8   3/4
2/17/2011,Water, 5/8   3/4
2/17/2011,Water, 5/8   3/4
2/17/2011,Water, 5/8   3/4
2/18/2011,Water, 5/8   3/4
2/18/2011,Water, 5/8   3/4
2/22/2011,Water, 5/8   3/4
2/22/2011,Water, 5/8   3/4
2/22/2011,Water, 5/8   3/4
2/22/2011,Water, 5/8   3/4
2/24/2011,Water, 5/8   3/4
2/25/2011,Water,1
2/28/2011,Water, 5/8   3/4
2/28/2011,Water, 5/8   3/4
2/28/2011,Water, 5/8   3/4
3/1/2011,Water, 5/8   3/4
3/1/2011,Water, 5/8   3/4
3/1/2011,Water, 5/8   3/4
3/1/2011,Water, 5/8   3/4
3/2/2011,Water, 5/8   3/4
3/2/2011,Water, 5/8   3/4
3/2/2011,Water, 5/8   3/4
3/2/2011,Water, 5/8   3/4
3/2/2011,Water, 5/8   3/4
3/2/2011,Water, 5/8   3/4
3/2/2011,Water, 5/8   3/4
3/3/2011,Water, 5/8   3/4
3/3/2011,Water, 5/8   3/4
3/3/2011,Water,1.5
3/3/2011,Water, 5/8   3/4
3/4/2011,Water, 5/8   3/4
3/4/2011,Reuse, 5/8   3/4
3/4/2011,Water, 5/8   3/4
3/4/2011,Water, 5/8   3/4
3/4/2011,Reuse, 5/8   3/4
3/4/2011,Reuse, 5/8   3/4
3/4/2011,Reuse, 5/8   3/4
3/4/2011,Water, 5/8   3/4
3/7/2011,Water, 5/8   3/4
3/8/2011,Water,2
3/9/2011,Water, 5/8   3/4
3/9/2011,Water, 5/8   3/4
3/9/2011,Water, 5/8   3/4
3/9/2011,Water, 5/8   3/4
3/9/2011,Water, 5/8   3/4
3/9/2011,Reuse, 5/8   3/4
3/9/2011,Reuse, 5/8   3/4
3/9/2011,Water, 5/8   3/4
3/9/2011,Water, 5/8   3/4
3/14/2011,Water, 5/8   3/4
3/14/2011,Water, 5/8   3/4
3/14/2011,Water, 5/8   3/4
3/14/2011,Water, 5/8   3/4
3/14/2011,Water, 5/8   3/4
3/14/2011,Water, 5/8   3/4
3/14/2011,Water, 5/8   3/4
3/15/2011,Water, 5/8   3/4
3/17/2011,Water, 5/8   3/4
3/17/2011,Water, 5/8   3/4
3/17/2011,Water, 5/8   3/4
3/17/2011,Water, 5/8   3/4
3/17/2011,Water, 5/8   3/4
3/18/2011,Water, 5/8   3/4
3/18/2011,Water, 5/8   3/4
3/18/2011,Water, 5/8   3/4
3/18/2011,Water, 5/8   3/4
3/18/2011,Water, 5/8   3/4
3/21/2011,Water, 5/8   3/4
3/21/2011,Water, 5/8   3/4
3/21/2011,Water, 5/8   3/4
3/21/2011,Water, 5/8   3/4
3/21/2011,Water, 5/8   3/4
3/21/2011,Water, 5/8   3/4
3/21/2011,Reuse, 5/8   3/4
3/21/2011,Water, 5/8   3/4
3/22/2011,Water, 5/8   3/4
3/22/2011,Water, 5/8   3/4
3/23/2011,Water, 5/8   3/4
3/23/2011,Water, 5/8   3/4
3/23/2011,Water, 5/8   3/4
3/24/2011,Reuse, 5/8   3/4
3/24/2011,Reuse, 5/8   3/4
3/24/2011,Water, 5/8   3/4
3/24/2011,Water, 5/8   3/4
3/24/2011,Water, 5/8   3/4
3/24/2011,Water, 5/8   3/4
3/24/2011,Water, 5/8   3/4
3/24/2011,Water, 5/8   3/4
3/24/2011,Water, 5/8   3/4
3/24/2011,Water, 5/8   3/4
3/24/2011,Water, 5/8   3/4
3/24/2011,Water, 5/8   3/4
3/24/2011,Water,1.5
3/25/2011,Water, 5/8   3/4
3/25/2011,Water, 5/8   3/4
3/25/2011,Water, 5/8   3/4
3/25/2011,Water, 5/8   3/4
3/28/2011,Water, 5/8   3/4
3/28/2011,Water, 5/8   3/4
3/28/2011,Water, 5/8   3/4
3/28/2011,Water, 5/8   3/4
3/29/2011,Water, 5/8   3/4
3/29/2011,Reuse, 5/8   3/4
3/29/2011,Water, 5/8   3/4
3/30/2011,Water, 5/8   3/4
3/30/2011,Water, 5/8   3/4
4/1/2011,Water, 5/8   3/4
4/1/2011,Water, 5/8   3/4
4/1/2011,Water, 5/8   3/4
4/1/2011,Reuse, 5/8   3/4
4/1/2011,Water, 5/8   3/4
4/1/2011,Water, 5/8   3/4
4/1/2011,Water, 5/8   3/4
4/4/2011,Water, 5/8   3/4
4/4/2011,Water, 5/8   3/4
4/4/2011,Water, 5/8   3/4
4/4/2011,Water, 5/8   3/4
4/4/2011,Water, 5/8   3/4
4/4/2011,Water, 5/8   3/4
4/4/2011,Water, 5/8   3/4
4/4/2011,Water, 5/8   3/4
4/5/2011,Water, 5/8   3/4
4/5/2011,Water, 5/8   3/4
4/5/2011,Water, 5/8   3/4
4/5/2011,Water, 5/8   3/4
4/6/2011,Water, 5/8   3/4
4/6/2011,Water, 5/8   3/4
4/6/2011,Water, 5/8   3/4
4/6/2011,Water, 5/8   3/4
4/6/2011,Water, 5/8   3/4
4/6/2011,Water, 5/8   3/4
4/6/2011,Water, 5/8   3/4
4/6/2011,Water, 5/8   3/4
4/6/2011,Water, 5/8   3/4
4/7/2011,Water, 5/8   3/4
4/7/2011,Water, 5/8   3/4
4/8/2011,Water, 5/8   3/4
4/8/2011,Water, 5/8   3/4
4/11/2011,Water, 5/8   3/4
4/11/2011,Water, 5/8   3/4
4/11/2011,Water, 5/8   3/4
4/11/2011,Water, 5/8   3/4
4/11/2011,Water, 5/8   3/4
4/11/2011,Water, 5/8   3/4
4/12/2011,Water, 5/8   3/4
4/12/2011,Water, 5/8   3/4
4/12/2011,Water, 5/8   3/4
4/12/2011,Water, 5/8   3/4
4/13/2011,Water,1
4/14/2011,Water, 5/8   3/4
4/14/2011,Water, 5/8   3/4
4/14/2011,Water, 5/8   3/4
4/14/2011,Water, 5/8   3/4
4/14/2011,Water, 5/8   3/4
4/14/2011,Water, 5/8   3/4
4/15/2011,Water, 5/8   3/4
4/18/2011,Water, 5/8   3/4
4/18/2011,Water, 5/8   3/4
4/19/2011,Water, 5/8   3/4
4/19/2011,Water, 5/8   3/4
4/19/2011,Water, 5/8   3/4
4/19/2011,Water, 5/8   3/4
4/19/2011,Water, 5/8   3/4
4/19/2011,Water, 5/8   3/4
4/21/2011,Water, 5/8   3/4
4/21/2011,Water, 5/8   3/4
4/21/2011,Water, 5/8   3/4
4/26/2011,Water, 5/8   3/4
4/26/2011,Water, 5/8   3/4
4/26/2011,Water, 5/8   3/4
4/26/2011,Water, 5/8   3/4
4/26/2011,Water, 5/8   3/4
4/27/2011,Water, 5/8   3/4
4/28/2011,Water, 5/8   3/4
4/29/2011,Water, 5/8   3/4
4/29/2011,Water, 5/8   3/4
4/29/2011,Water, 5/8   3/4
4/29/2011,Water, 5/8   3/4
4/29/2011,Water, 5/8   3/4
4/29/2011,Water, 5/8   3/4
5/1/2011,Water, 5/8   3/4
5/1/2011,Water,1.5
5/2/2011,Water, 5/8   3/4
5/2/2011,Water, 5/8   3/4
5/2/2011,Water, 5/8   3/4
5/2/2011,Water, 5/8   3/4
5/2/2011,Water, 5/8   3/4
5/2/2011,Water, 5/8   3/4
5/2/2011,Water, 5/8   3/4
5/3/2011,Water, 5/8   3/4
5/3/2011,Water, 5/8   3/4
5/3/2011,Water, 5/8   3/4
5/3/2011,Water, 5/8   3/4
5/3/2011,Water, 5/8   3/4
5/4/2011,Water, 5/8   3/4
5/4/2011,Water, 5/8   3/4
5/4/2011,Water, 5/8   3/4
5/4/2011,Water, 5/8   3/4
5/5/2011,Water, 5/8   3/4
5/5/2011,Water, 5/8   3/4
5/5/2011,Water, 5/8   3/4
5/5/2011,Water, 5/8   3/4
5/5/2011,Water, 5/8   3/4
5/5/2011,Water, 5/8   3/4
5/5/2011,Water, 5/8   3/4
5/5/2011,Water, 5/8   3/4
5/5/2011,Water,1
5/6/2011,Water, 5/8   3/4
5/6/2011,Water, 5/8   3/4
5/6/2011,Water, 5/8   3/4
5/6/2011,Water, 5/8   3/4
5/6/2011,Water, 5/8   3/4
5/9/2011,Water, 5/8   3/4
5/9/2011,Water, 5/8   3/4
5/9/2011,Water, 5/8   3/4
5/9/2011,Water, 5/8   3/4
5/9/2011,Water, 5/8   3/4
5/9/2011,Water, 5/8   3/4
5/9/2011,Water, 5/8   3/4
5/10/2011,Water, 5/8   3/4
5/10/2011,Water, 5/8   3/4
5/10/2011,Reuse, 5/8   3/4
5/10/2011,Water, 5/8   3/4
5/10/2011,Water, 5/8   3/4
5/10/2011,Water, 5/8   3/4
5/10/2011,Water, 5/8   3/4
5/10/2011,Water, 5/8   3/4
5/11/2011,Water, 5/8   3/4
5/11/2011,Water, 5/8   3/4
5/12/2011,Water, 5/8   3/4
5/13/2011,Water, 5/8   3/4
5/13/2011,Water, 5/8   3/4
5/13/2011,Water, 5/8   3/4
5/13/2011,Water, 5/8   3/4
5/13/2011,Water,1
5/16/2011,Water, 5/8   3/4
5/17/2011,Water, 5/8   3/4
5/17/2011,Water, 5/8   3/4
5/17/2011,Water, 5/8   3/4
5/17/2011,Water, 5/8   3/4
5/17/2011,Water, 5/8   3/4
5/17/2011,Water, 5/8   3/4
5/17/2011,Water, 5/8   3/4
5/18/2011,Water, 5/8   3/4
5/18/2011,Water, 5/8   3/4
5/18/2011,Water, 5/8   3/4
5/18/2011,Water, 5/8   3/4
5/19/2011,Water, 5/8   3/4
5/19/2011,Water, 5/8   3/4
5/19/2011,Water, 5/8   3/4
5/19/2011,Water, 5/8   3/4
5/19/2011,Water, 5/8   3/4
5/23/2011,Water, 5/8   3/4
5/23/2011,Water, 5/8   3/4
5/23/2011,Water, 5/8   3/4
5/23/2011,Water, 5/8   3/4
5/24/2011,Water, 5/8   3/4
5/24/2011,Water, 5/8   3/4
5/25/2011,Water, 5/8   3/4
5/25/2011,Water, 5/8   3/4
5/25/2011,Water, 5/8   3/4
